Net_ID,Var,Factor,intervention_effect
0.0,0.01,0.0,-0.2926289023616718
0.0,0.01,1.0,-0.09346844244313546
0.0,0.01,2.0,-0.2563004373954537
0.0,0.01,3.0,-0.04430163512826474
0.0,0.01,4.0,-0.3204578685019931
0.0,0.01,5.0,-0.037250769520434115
0.0,0.01,6.0,-0.29057032743853967
0.0,0.01,7.0,-0.10462625788450977
0.0,0.01,8.0,0.0031538590408999034
0.0,0.01,9.0,-0.05362669390516789
0.0,0.01,10.0,-0.08636630732517298
0.0,0.01,11.0,-0.30719279922814197
0.0,0.01,12.0,-0.013522571788294413
0.0,0.01,13.0,-0.03640088746972164
0.0,0.01,14.0,-0.11090412158845775
0.0,0.01,15.0,-0.05374688425090762
0.0,0.01,16.0,-0.06078821852960778
0.0,0.01,17.0,-0.0972032168022936
0.0,0.01,18.0,-0.07795063374310401
0.0,0.01,19.0,0.006794742599542908
0.0,0.01,20.0,-0.0756915945533771
0.0,0.01,21.0,-0.1313284328693316
0.0,0.21000000000000002,0.0,-0.28069444601471394
0.0,0.21000000000000002,1.0,-0.09344651714857166
0.0,0.21000000000000002,2.0,-0.2542810327405228
0.0,0.21000000000000002,3.0,-0.04430163906728346
0.0,0.21000000000000002,4.0,-0.32072519346272355
0.0,0.21000000000000002,5.0,-0.03849732598146034
0.0,0.21000000000000002,6.0,-0.29054178239717954
0.0,0.21000000000000002,7.0,-0.10645484471937872
0.0,0.21000000000000002,8.0,0.0031538590497892927
0.0,0.21000000000000002,9.0,-0.05521749895772583
0.0,0.21000000000000002,10.0,-0.08643518355859894
0.0,0.21000000000000002,11.0,-0.3071945279617325
0.0,0.21000000000000002,12.0,-0.01345861132858428
0.0,0.21000000000000002,13.0,-0.03626149033890236
0.0,0.21000000000000002,14.0,-0.11025245768284131
0.0,0.21000000000000002,15.0,-0.05374520886386927
0.0,0.21000000000000002,16.0,-0.0609552547575683
0.0,0.21000000000000002,17.0,-0.09972913014454243
0.0,0.21000000000000002,18.0,-0.07786960295566386
0.0,0.21000000000000002,19.0,0.006254760163167977
0.0,0.21000000000000002,20.0,-0.0743956052735999
0.0,0.21000000000000002,21.0,-0.13132855608371996
0.0,0.41000000000000003,0.0,-0.26866302245804186
0.0,0.41000000000000003,1.0,-0.09342462481616948
0.0,0.41000000000000003,2.0,-0.2522523205584789
0.0,0.41000000000000003,3.0,-0.04430164360481986
0.0,0.41000000000000003,4.0,-0.3209831118249061
0.0,0.41000000000000003,5.0,-0.03973352776961142
0.0,0.41000000000000003,6.0,-0.2905127085612532
0.0,0.41000000000000003,7.0,-0.10827122378775006
0.0,0.41000000000000003,8.0,0.003153859059974229
0.0,0.41000000000000003,9.0,-0.056792173102118246
0.0,0.41000000000000003,10.0,-0.08650337644922812
0.0,0.41000000000000003,11.0,-0.30719652448165324
0.0,0.41000000000000003,12.0,-0.013394573612032501
0.0,0.41000000000000003,13.0,-0.036121745345659234
0.0,0.41000000000000003,14.0,-0.10959826691245919
0.0,0.41000000000000003,15.0,-0.05374354130888187
0.0,0.41000000000000003,16.0,-0.06112159421992691
0.0,0.41000000000000003,17.0,-0.10223777970425427
0.0,0.41000000000000003,18.0,-0.07778968029708111
0.0,0.41000000000000003,19.0,0.005717299077382693
0.0,0.41000000000000003,20.0,-0.07309363265105068
0.0,0.41000000000000003,21.0,-0.13132869565714245
0.0,0.6100000000000001,0.0,-0.2565358873631455
0.0,0.6100000000000001,1.0,-0.09340277750010001
0.0,0.6100000000000001,2.0,-0.25021516619561696
0.0,0.6100000000000001,3.0,-0.044301648584577136
0.0,0.6100000000000001,4.0,-0.32123136903765015
0.0,0.6100000000000001,5.0,-0.04095871645908569
0.0,0.6100000000000001,6.0,-0.2904831120266537
0.0,0.6100000000000001,7.0,-0.11007438349643409
0.0,0.6100000000000001,8.0,0.0031538590709384307
0.0,0.6100000000000001,9.0,-0.05834978025822095
0.0,0.6100000000000001,10.0,-0.08657085061227959
0.0,0.6100000000000001,11.0,-0.3071987381280935
0.0,0.6100000000000001,12.0,-0.013330488842107635
0.0,0.6100000000000001,13.0,-0.03598171841675196
0.0,0.6100000000000001,14.0,-0.10894185425373168
0.0,0.6100000000000001,15.0,-0.05374188244933706
0.0,0.6100000000000001,16.0,-0.06128715637916887
0.0,0.6100000000000001,17.0,-0.1047275844169529
0.0,0.6100000000000001,18.0,-0.07771089390816499
0.0,0.6100000000000001,19.0,0.005182607854846616
0.0,0.6100000000000001,20.0,-0.0717862114842644
0.0,0.6100000000000001,21.0,-0.13132884818993001
0.0,0.81,0.0,-0.2443147192415862
0.0,0.81,1.0,-0.09338098797451488
0.0,0.81,2.0,-0.24817052482649332
0.0,0.81,3.0,-0.044301653862070245
0.0,0.81,4.0,-0.3214697252755823
0.0,0.81,5.0,-0.042172216406584695
0.0,0.81,6.0,-0.2904530023402061
0.0,0.81,7.0,-0.11186327924452608
0.0,0.81,8.0,0.003153859082231786
0.0,0.81,9.0,-0.05988936994422245
0.0,0.81,10.0,-0.08663757015895238
0.0,0.81,11.0,-0.3072011193325144
0.0,0.81,12.0,-0.013266390045986398
0.0,0.81,13.0,-0.03584148104040749
0.0,0.81,14.0,-0.10828355101188816
0.0,0.81,15.0,-0.05374023318811258
0.0,0.81,16.0,-0.06145185695882546
0.0,0.81,17.0,-0.10719691489097069
0.0,0.81,18.0,-0.07763327209619636
0.0,0.81,19.0,0.004650946871341044
0.0,0.81,20.0,-0.07047393519500184
0.0,0.81,21.0,-0.13132901039250722
0.0,1.01,0.0,-0.23200170573089118
0.0,1.01,1.0,-0.09335926976963305
0.0,1.01,2.0,-0.2461194521128195
0.0,1.01,3.0,-0.044301659304833374
0.0,1.01,4.0,-0.3216979582353208
0.0,1.01,5.0,-0.04337333306069063
0.0,1.01,6.0,-0.290422392746369
0.0,1.01,7.0,-0.11363683042841194
0.0,1.01,8.0,0.0031538590934688526
0.0,1.01,9.0,-0.06140997614540353
0.0,1.01,10.0,-0.08670349868604613
0.0,1.01,11.0,-0.3072036200852757
0.0,1.01,12.0,-0.013202313378860353
0.0,1.01,13.0,-0.03570111084032143
0.0,1.01,14.0,-0.10762371762054831
0.0,1.01,15.0,-0.05373859446799395
0.0,1.01,16.0,-0.061615607516676635
0.0,1.01,17.0,-0.1096440902933937
0.0,1.01,18.0,-0.07755684354799719
0.0,1.01,19.0,0.004122589817001754
0.0,1.01,20.0,-0.06915746288490598
0.0,1.01,21.0,-0.13132917911045083
0.0,1.2100000000000002,0.0,-0.21959964127706544
0.0,1.2100000000000002,1.0,-0.09333763720333238
0.0,1.2100000000000002,2.0,-0.2440631153598336
0.0,1.2100000000000002,3.0,-0.04430166479211636
0.0,1.2100000000000002,4.0,-0.3219158661531575
0.0,1.2100000000000002,5.0,-0.044561351413689554
0.0,1.2100000000000002,6.0,-0.2903913004067915
0.0,1.2100000000000002,7.0,-0.11539391764833018
0.0,1.2100000000000002,8.0,0.0031538591043243636
0.0,1.2100000000000002,9.0,-0.06291061641143153
0.0,1.2100000000000002,10.0,-0.08676859927672409
0.0,1.2100000000000002,11.0,-0.3072061942031871
0.0,1.2100000000000002,12.0,-0.01313829840787284
0.0,1.2100000000000002,13.0,-0.03556069216824467
0.0,1.2100000000000002,14.0,-0.10696274654813945
0.0,1.2100000000000002,15.0,-0.05373696727138319
0.0,1.2100000000000002,16.0,-0.06177831499408851
0.0,1.2100000000000002,17.0,-0.11206737568540209
0.0,1.2100000000000002,18.0,-0.07748163746854053
0.0,1.2100000000000002,19.0,0.0035978251071234757
0.0,1.2100000000000002,20.0,-0.06783752665484621
0.0,1.2100000000000002,21.0,-0.131329351336678
0.0,1.4100000000000001,0.0,-0.20711203729972716
0.0,1.4100000000000001,1.0,-0.09331610540789587
0.0,1.4100000000000001,2.0,-0.242002805098869
0.0,1.4100000000000001,3.0,-0.04430167021424786
0.0,1.4100000000000001,4.0,-0.3221232710671596
0.0,1.4100000000000001,5.0,-0.04573553463208646
0.0,1.4100000000000001,6.0,-0.29035974659948127
0.0,1.4100000000000001,7.0,-0.11713338017614755
0.0,1.4100000000000001,8.0,0.0031538591145274797
0.0,1.4100000000000001,9.0,-0.06439029122824655
0.0,1.4100000000000001,10.0,-0.08683283451438448
0.0,1.4100000000000001,11.0,-0.307208797451855
0.0,1.4100000000000001,12.0,-0.013074388375551693
0.0,1.4100000000000001,13.0,-0.035420316709413674
0.0,1.4100000000000001,14.0,-0.10630106528646457
0.0,1.4100000000000001,15.0,-0.05373535261936918
0.0,1.4100000000000001,16.0,-0.061939881247812134
0.0,1.4100000000000001,17.0,-0.11446497989495438
0.0,1.4100000000000001,18.0,-0.07740768365657996
0.0,1.4100000000000001,19.0,0.0030769572468711537
0.0,1.4100000000000001,20.0,-0.06651493915621243
0.0,1.4100000000000001,21.0,-0.13132952421450672
0.0,1.61,0.0,-0.19454324586766125
0.0,1.61,1.0,-0.09329469035140531
0.0,1.61,2.0,-0.23993994700879157
0.0,1.61,3.0,-0.044301675471827284
0.0,1.61,4.0,-0.32232002234464574
0.0,1.61,5.0,-0.04689512290103774
0.0,1.61,6.0,-0.29032775690294194
0.0,1.61,7.0,-0.118854013743148
0.0,1.61,8.0,0.0031538591238554348
0.0,1.61,9.0,-0.06584798370793904
0.0,1.61,10.0,-0.08689616651142137
0.0,1.61,11.0,-0.3072113875832486
0.0,1.61,12.0,-0.013010630443079318
0.0,1.61,13.0,-0.03528008409414404
0.0,1.61,14.0,-0.10563913939194963
0.0,1.61,15.0,-0.053733751570229055
0.0,1.61,16.0,-0.062100202571602536
0.0,1.61,17.0,-0.11683505401014854
0.0,1.61,18.0,-0.07733501253234581
0.0,1.61,19.0,0.0025603081455191357
0.0,1.61,20.0,-0.06519060133651322
0.0,1.61,21.0,-0.13132969503555011
0.0,1.81,0.0,-0.18189859773467565
0.0,1.81,1.0,-0.09327340885304286
0.0,1.81,2.0,-0.2378761140597399
0.0,1.81,3.0,-0.04430168047488128
0.0,1.81,4.0,-0.32250600048640526
0.0,1.81,5.0,-0.048039332520585606
0.0,1.81,6.0,-0.2902953613681595
0.0,1.81,7.0,-0.12055456871152434
0.0,1.81,8.0,0.003153859132126735
0.0,1.81,9.0,-0.06728265963947137
0.0,1.81,10.0,-0.08695855695452487
0.0,1.81,11.0,-0.3072139243435765
0.0,1.81,12.0,-0.012947075912589923
0.0,1.81,13.0,-0.03514010250732039
0.0,1.81,14.0,-0.10497747554224648
0.0,1.81,15.0,-0.05373216521741442
0.0,1.81,16.0,-0.062259169215756416
0.0,1.81,17.0,-0.11917569057933464
0.0,1.81,18.0,-0.07726365513174172
0.0,1.81,19.0,0.002048218372447813
0.0,1.81,20.0,-0.06386551032154708
0.0,1.81,21.0,-0.13132986123599308
0.0,2.01,0.0,-0.16918455525082543
0.0,2.01,1.0,-0.09325227859137708
0.0,2.01,2.0,-0.23581303872021847
0.0,2.01,3.0,-0.044301685142109415
0.0,2.01,4.0,-0.3226811212102992
0.0,2.01,5.0,-0.049167355297883505
0.0,2.01,6.0,-0.29026259467993154
0.0,2.01,7.0,-0.12223374870413978
0.0,2.01,8.0,0.0031538591391950532
0.0,2.01,9.0,-0.06869326794937025
0.0,2.01,10.0,-0.08701996716811425
0.0,2.01,11.0,-0.30721636951048015
0.0,2.01,12.0,-0.012883780427459468
0.0,2.01,13.0,-0.035000489285215514
0.0,2.01,14.0,-0.10431662455975388
0.0,2.01,15.0,-0.053730594687074834
0.0,2.01,16.0,-0.06241666491502196
0.0,2.01,17.0,-0.12148492361558663
0.0,2.01,18.0,-0.0771936430838277
0.0,2.01,19.0,0.001541048343700252
0.0,2.01,20.0,-0.06254076735147435
0.0,2.01,21.0,-0.1313300203949694
0.0,2.21,0.0,-0.15640888012162768
0.0,2.21,1.0,-0.09323131810446683
0.0,2.21,2.0,-0.23375262500904326
0.0,2.21,3.0,-0.04430168940032864
0.0,2.21,4.0,-0.3228453398009083
0.0,2.21,5.0,-0.050278358289821384
0.0,2.21,6.0,-0.2902294963069234
0.0,2.21,7.0,-0.12389020978438445
0.0,2.21,8.0,0.0031538591449433717
0.0,2.21,9.0,-0.0700787416309753
0.0,2.21,10.0,-0.08708035819748502
