Net_ID,Var,Factor,intervention_effect
0.0,0.01,0.0,0.0009881765143775478
0.0,0.01,1.0,2.5353916063175497e-05
0.0,0.01,2.0,6.497857400561413e-05
0.0,0.01,3.0,1.3878746207840464e-09
0.0,0.01,4.0,-0.0002952307982819202
0.0,0.01,5.0,-2.1286245805300972e-09
0.0,0.01,6.0,-0.0003257410082132539
0.0,0.01,7.0,-0.001339206841739344
0.0,0.01,8.0,1.3878746207840464e-09
0.0,0.01,9.0,-7.009415710141297e-05
0.0,0.01,10.0,6.290790525020906e-05
0.0,0.01,11.0,1.3878746207840464e-09
0.0,0.01,12.0,0.0001509267199266695
0.0,0.01,13.0,0.00036898889910030874
0.0,0.01,14.0,0.0010486583357780521
0.0,0.01,15.0,7.1560506877399455e-06
0.0,0.01,16.0,0.00035789989159634716
0.0,0.01,17.0,-0.0031120930060966503
0.0,0.01,18.0,0.0001131055571796935
0.0,0.01,19.0,-4.2583482015634555e-05
0.0,0.01,20.0,0.00014502679851269296
0.0,0.01,21.0,1.792113096810155e-09
0.0,0.21,0.0,0.031201196383271457
0.0,0.21,1.0,0.0014196023578394446
0.0,0.21,2.0,0.0010968246957684946
0.0,0.21,3.0,1.3878746207840464e-09
0.0,0.21,4.0,0.0015705404209082618
0.0,0.21,5.0,-2.128624580565294e-09
0.0,0.21,6.0,0.0003375142111035623
0.0,0.21,7.0,-0.0013563603054407521
0.0,0.21,8.0,1.3878746207840464e-09
0.0,0.21,9.0,-7.011688480809679e-05
0.0,0.21,10.0,-7.364626030792465e-06
0.0,0.21,11.0,1.3878746207840464e-09
0.0,0.21,12.0,0.00037755074073403394
0.0,0.21,13.0,0.005089774326726831
0.0,0.21,14.0,0.013769384851791744
0.0,0.21,15.0,0.0001426318664972115
0.0,0.21,16.0,0.008083783613562101
0.0,0.21,17.0,-0.003303224746086933
0.0,0.21,18.0,0.0009421067402018979
0.0,0.21,19.0,-3.4505083307989626e-05
0.0,0.21,20.0,0.0016208467401757631
0.0,0.21,21.0,1.792113096810155e-09
0.0,0.41,0.0,0.06130353017205881
0.0,0.41,1.0,0.002709310937277276
0.0,0.41,2.0,0.002224784529338386
0.0,0.41,3.0,1.3878746207840464e-09
0.0,0.41,4.0,0.004072174122101202
0.0,0.41,5.0,-2.128624580565686e-09
0.0,0.41,6.0,0.0006258733691717477
0.0,0.41,7.0,-0.0013657723507247955
0.0,0.41,8.0,1.3878746207840464e-09
0.0,0.41,9.0,-7.011924686896289e-05
0.0,0.41,10.0,-7.552124567201945e-05
0.0,0.41,11.0,1.3878746207840464e-09
0.0,0.41,12.0,0.000438547803658873
0.0,0.41,13.0,0.009953738798653272
0.0,0.41,14.0,0.02752727390999865
0.0,0.41,15.0,0.00029234585573600924
0.0,0.41,16.0,0.016010072025421596
0.0,0.41,17.0,-0.0034240107737469818
0.0,0.41,18.0,0.0018686559024310712
0.0,0.41,19.0,-0.00026800297933071704
0.0,0.41,20.0,0.0030353863598144293
0.0,0.41,21.0,1.792113096810155e-09
0.0,0.61,0.0,0.09160166676806136
0.0,0.61,1.0,0.0040690377185728654
0.0,0.61,2.0,0.0033000347423673415
0.0,0.61,3.0,1.3878746207840464e-09
0.0,0.61,4.0,0.006316807486981435
0.0,0.61,5.0,-2.1286245805127794e-09
0.0,0.61,6.0,0.0012940333546534455
0.0,0.61,7.0,-0.0013709305378022574
0.0,0.61,8.0,1.3878746207840464e-09
0.0,0.61,9.0,-7.011949245044292e-05
0.0,0.61,10.0,-0.00017586190172289018
0.0,0.61,11.0,1.3878746207840464e-09
0.0,0.61,12.0,0.00029866457701238636
0.0,0.61,13.0,0.014686439263036172
0.0,0.61,14.0,0.04076272028654704
0.0,0.61,15.0,0.0004341890722040498
0.0,0.61,16.0,0.023972126170829056
0.0,0.61,17.0,-0.003499521515338524
0.0,0.61,18.0,0.002655970078243808
0.0,0.61,19.0,-0.00040247378430449676
0.0,0.61,20.0,0.004372361200159436
0.0,0.61,21.0,1.792113096810155e-09
0.0,0.81,0.0,0.12125155092912887
