Net_ID,Var,Factor,intervention_effect
0.0,1.0,0.0,0.03061511751978771
0.0,1.0,1.0,0.13236104038080093
0.0,1.0,2.0,-0.011346948621336311
0.0,1.0,3.0,0.007292936963753965
0.0,1.0,4.0,0.002914290375172879
0.0,1.0,5.0,0.009584725975410165
0.0,1.0,6.0,-4.2862535591335585e-11
0.0,1.0,7.0,-0.035889817170342425
0.0,1.0,8.0,-0.01353535685164196
0.0,1.0,9.0,-0.0012718889333962757
0.0,1.0,10.0,-0.004086286440683484
0.0,1.0,11.0,-0.007953040952792
0.0,1.0,12.0,-0.002483606356449203
0.0,1.0,13.0,-4.3895980451564855e-07
0.0,1.0,14.0,-0.004204264106787384
0.0,1.0,15.0,-0.0036728018348338304
0.0,1.0,16.0,0.002560376134585818
0.0,1.0,17.0,-0.002385907893716538
0.0,1.0,18.0,0.01896063586470286
0.0,1.0,19.0,-0.0032139088884530764
0.0,1.0,20.0,-0.0035668017779376324
0.0,2.0,0.0,0.02769135543110335
0.0,2.0,1.0,-0.012150963511160295
0.0,2.0,2.0,-0.10385704772298726
0.0,2.0,3.0,0.011710589407547212
0.0,2.0,4.0,0.008962259875922474
0.0,2.0,5.0,0.0205197634878079
0.0,2.0,6.0,-4.286253590291486e-11
0.0,2.0,7.0,0.0023527866219394122
0.0,2.0,8.0,0.013203215401916782
0.0,2.0,9.0,0.00359259776598711
0.0,2.0,10.0,0.010436058331746767
0.0,2.0,11.0,-0.0072795307683683405
0.0,2.0,12.0,-0.01078379392762674
0.0,2.0,13.0,-4.3895940034838534e-07
0.0,2.0,14.0,-0.02351587682625811
0.0,2.0,15.0,-0.006235486419959857
0.0,2.0,16.0,-0.025494512673702396
0.0,2.0,17.0,-0.026058512823704638
0.0,2.0,18.0,0.013688601576551884
0.0,2.0,19.0,0.03531022924499083
0.0,2.0,20.0,-0.012648761606465355
0.0,3.0,0.0,-0.004862468728402181
0.0,3.0,1.0,-0.019097885789574685
0.0,3.0,2.0,0.009621191478375757
0.0,3.0,3.0,0.1398915104614877
0.0,3.0,4.0,0.0166211951740875
0.0,3.0,5.0,-0.001916171036309526
0.0,3.0,6.0,-4.2862535958741476e-11
0.0,3.0,7.0,0.031342380743011516
0.0,3.0,8.0,-0.003465376654594444
0.0,3.0,9.0,0.0071497099411876874
0.0,3.0,10.0,0.009468515541089961
