Net_ID,Var,Factor,intervention_effect
0.0,0.01,0.0,0.0018587521918370653
0.0,0.01,1.0,4.321536506912693e-05
0.0,0.01,2.0,0.00023919638608124738
0.0,0.01,3.0,-7.604238488889692e-10
0.0,0.01,4.0,-0.00022359407443806045
0.0,0.01,5.0,-0.0003112650065681122
0.0,0.01,6.0,1.7638637276273794e-05
0.0,0.01,7.0,-0.0002991143356073367
0.0,0.01,8.0,-1.4396282915773995e-09
0.0,0.01,9.0,-0.0003873590274456537
0.0,0.01,10.0,-3.9031459312388606e-05
0.0,0.01,11.0,-2.5209595215514025e-07
0.0,0.01,12.0,-5.063572683094986e-07
0.0,0.01,13.0,0.00020299473759682884
0.0,0.01,14.0,-0.0002060048854848061
0.0,0.01,15.0,9.189548110799528e-07
0.0,0.01,16.0,-3.347579401663525e-05
0.0,0.01,17.0,-0.00023962504817232055
0.0,0.01,18.0,7.06288379214437e-05
0.0,0.01,19.0,-0.0004162910642789286
0.0,0.01,20.0,0.00030651384826763106
0.0,0.01,21.0,-2.6184024620373725e-05
0.0,0.51,0.0,0.09305814300045556
0.0,0.51,1.0,0.0015805037584921688
0.0,0.51,2.0,0.012467517437088793
0.0,0.51,3.0,-7.604238350111814e-10
0.0,0.51,4.0,-0.007512234079801505
0.0,0.51,5.0,-0.01547738156039731
0.0,0.51,6.0,-0.0004194291489481028
0.0,0.51,7.0,-0.013059316913009017
0.0,0.51,8.0,-1.4396282915773995e-09
0.0,0.51,9.0,-0.013984301476054815
0.0,0.51,10.0,-0.001853155049825972
0.0,0.51,11.0,-2.520959484220153e-07
0.0,0.51,12.0,-0.0008676081104233846
0.0,0.51,13.0,0.010818834180670395
0.0,0.51,14.0,-0.00020601379428173013
0.0,0.51,15.0,0.00017626997513517373
0.0,0.51,16.0,-0.0018081466623452724
0.0,0.51,17.0,-0.012734936705216165
0.0,0.51,18.0,0.0005703435610530383
0.0,0.51,19.0,-0.019644031129222778
0.0,0.51,20.0,0.015087078616832228
0.0,0.51,21.0,-2.6184023542721868e-05
0.0,1.01,0.0,0.18426227836358888
0.0,1.01,1.0,0.0030969815132144696
0.0,1.01,2.0,0.02475901601423508
0.0,1.01,3.0,-7.604238350111814e-10
0.0,1.01,4.0,-0.01436402543758758
0.0,1.01,5.0,-0.030670962984118505
0.0,1.01,6.0,-0.0007340029572214246
0.0,1.01,7.0,-0.02564680544279674
0.0,1.01,8.0,-1.4396283054551873e-09
0.0,1.01,9.0,-0.026457856697669063
0.0,1.01,10.0,-0.003670192389897131
0.0,1.01,11.0,-2.5209595010122765e-07
0.0,1.01,12.0,-0.0017095492230922715
0.0,1.01,13.0,0.02151144243688205
0.0,1.01,14.0,-0.00020603566674274866
0.0,1.01,15.0,0.00035290503591994815
0.0,1.01,16.0,-0.0034091263011596373
0.0,1.01,17.0,-0.025212215509059027
0.0,1.01,18.0,0.001159377154509006
0.0,1.01,19.0,-0.038641588883359196
0.0,1.01,20.0,0.0300097834222951
0.0,1.01,21.0,-2.61840240236913e-05
0.0,1.51,0.0,0.2758540670459332
0.0,1.51,1.0,0.004592860217463024
0.0,1.51,2.0,0.03714799556297896
0.0,1.51,3.0,-7.604238350111814e-10
0.0,1.51,4.0,-0.020341470446466003
0.0,1.51,5.0,-0.0458433895344645
0.0,1.51,6.0,-0.0005468657146546763
0.0,1.51,7.0,-0.03747028946480364
0.0,1.51,8.0,-1.4396283054551873e-09
0.0,1.51,9.0,-0.035426017628602306
0.0,1.51,10.0,-0.005490356071332858
0.0,1.51,11.0,-2.5209594818609293e-07
0.0,1.51,12.0,-0.0024534508457191295
0.0,1.51,13.0,0.03230403966948342
0.0,1.51,14.0,-0.0002060767706014646
0.0,1.51,15.0,0.0005313023932650013
0.0,1.51,16.0,-0.004454016490022056
0.0,1.51,17.0,-0.03750703605524672
0.0,1.51,18.0,0.002014709694434097
0.0,1.51,19.0,-0.05687317148419599
0.0,1.51,20.0,0.04523431295250224
0.0,1.51,21.0,-2.6184023445362248e-05
0.0,2.01,0.0,0.36774869633484464
0.0,2.01,1.0,0.006081351943932556
0.0,2.01,2.0,0.049605351152622046
0.0,2.01,3.0,-7.604238488889692e-10
0.0,2.01,4.0,-0.025603247839093124
0.0,2.01,5.0,-0.06079521605874454
0.0,2.01,6.0,0.0005140476526380722
0.0,2.01,7.0,-0.04706896709554444
0.0,2.01,8.0,-1.4396282915773995e-09
0.0,2.01,9.0,-0.039509188810258375
0.0,2.01,10.0,-0.007279214968658021
0.0,2.01,11.0,-2.520959466595363e-07
0.0,2.01,12.0,-0.0030107706407467016
0.0,2.01,13.0,0.04316219969428792
0.0,2.01,14.0,-0.00020613681924118457
0.0,2.01,15.0,0.0007105057215850974
0.0,2.01,16.0,-0.004696418707322625
0.0,2.01,17.0,-0.0492663780773992
0.0,2.01,18.0,0.003220257338493876
0.0,2.01,19.0,-0.07400622096276549
0.0,2.01,20.0,0.06107106311433963
0.0,2.01,21.0,-2.6184022951597496e-05
1.0,0.01,0.0,0.0020416693988593027
1.0,0.01,1.0,6.119979963392641e-05
1.0,0.01,2.0,0.00019715027194705526
1.0,0.01,3.0,-5.776034928128837e-10
1.0,0.01,4.0,-0.00044993694248179894
1.0,0.01,5.0,-0.001151766683703398
1.0,0.01,6.0,5.372743791920431e-06
1.0,0.01,7.0,-0.003431088011214862
1.0,0.01,8.0,-8.925921252123103e-10
1.0,0.01,9.0,-0.0007475161086138195
1.0,0.01,10.0,-0.0002527192007803214
1.0,0.01,11.0,-1.9450853357139142e-07
1.0,0.01,12.0,0.00016591349529970767
1.0,0.01,13.0,0.0002850531046049709
1.0,0.01,14.0,0.00023051422494154566
1.0,0.01,15.0,1.0516866216378484e-05
1.0,0.01,16.0,-7.894368505229066e-05
1.0,0.01,17.0,-0.0011031141357827345
1.0,0.01,18.0,6.024863572637318e-05
1.0,0.01,19.0,-0.00045152609163934265
1.0,0.01,20.0,0.00037768693093787054
1.0,0.01,21.0,-0.0003380939797569295
1.0,0.51,0.0,0.08030766161583136
1.0,0.51,1.0,0.0023622072966084096
1.0,0.51,2.0,0.007770894890120589
1.0,0.51,3.0,-5.776034928128837e-10
1.0,0.51,4.0,-0.011879330276667932
1.0,0.51,5.0,-0.015562111175900672
1.0,0.51,6.0,-0.00125099099114645
1.0,0.51,7.0,-0.004679831924225659
1.0,0.51,8.0,-8.925921252123103e-10
1.0,0.51,9.0,-0.011973181839578517
1.0,0.51,10.0,-0.0030309849015619783
1.0,0.51,11.0,-1.945085323362683e-07
1.0,0.51,12.0,0.0002860827729559423
1.0,0.51,13.0,0.011294794682173454
1.0,0.51,14.0,0.008027309256657657
1.0,0.51,15.0,0.0004159816047588638
1.0,0.51,16.0,-0.002963776192576262
1.0,0.51,17.0,-0.01968414634391613
1.0,0.51,18.0,-0.0012266398063932593
1.0,0.51,19.0,-0.013398182203346376
1.0,0.51,20.0,0.0159242606334139
1.0,0.51,21.0,-0.0003380939757632456
1.0,1.01,0.0,0.15945945084204938
1.0,1.01,1.0,0.004725839941018162
1.0,1.01,2.0,0.015361294236982598
1.0,1.01,3.0,-5.776034928128837e-10
1.0,1.01,4.0,-0.022299401674425623
1.0,1.01,5.0,-0.02986161785136259
1.0,1.01,6.0,-0.002495467207886959
1.0,1.01,7.0,-0.004811970968245385
1.0,1.01,8.0,-8.925921252123103e-10
1.0,1.01,9.0,-0.021194804735972704
1.0,1.01,10.0,-0.005808989325254421
1.0,1.01,11.0,-1.9450853265545742e-07
1.0,1.01,12.0,0.00035606789352771173
1.0,1.01,13.0,0.02228847131026465
1.0,1.01,14.0,0.01581651450717423
