Net_ID,Var,Factor,intervention_effect
0.0,0.01,0.0,0.0008743812766250914
0.0,0.01,1.0,3.0487452691019268e-06
0.0,0.01,2.0,0.0001311859746299937
0.0,0.01,3.0,-1.960091607217107e-07
0.0,0.01,4.0,-0.0004711152108776151
0.0,0.01,5.0,-0.0003711288546182634
0.0,0.01,6.0,-6.004003196252716e-06
0.0,0.01,7.0,-0.00011952834378547994
0.0,0.01,8.0,-4.984654223362528e-06
0.0,0.01,9.0,-0.00013708214822602538
0.0,0.01,10.0,0.0014120314024901326
0.0,0.01,11.0,5.998059243728093e-09
0.0,0.01,12.0,-6.0690003340274634e-05
0.0,0.01,13.0,0.00025778609141680064
0.0,0.01,14.0,-0.00025943669427229074
0.0,0.01,15.0,-1.2738207909174237e-06
0.0,0.01,16.0,0.00014899403967461033
0.0,0.01,17.0,-0.0031842926953365384
0.0,0.01,18.0,0.00014950034690927594
0.0,0.01,19.0,-0.00017158076738083006
0.0,0.01,20.0,0.00020505559441208465
0.0,0.01,21.0,-1.4486396340274155e-06
0.0,1.01,0.0,0.01555088275410299
0.0,1.01,1.0,8.14545472448136e-05
0.0,1.01,2.0,0.001944264543415064
0.0,1.01,3.0,-1.9600916044415495e-07
0.0,1.01,4.0,0.00022908337157029335
0.0,1.01,5.0,0.023710978702113028
0.0,1.01,6.0,-0.0025073484133711355
0.0,1.01,7.0,0.01636877201513426
0.0,1.01,8.0,-4.984654202212779e-06
0.0,1.01,9.0,-0.0019403961990477891
0.0,1.01,10.0,0.1464579457458839
0.0,1.01,11.0,5.998059243728093e-09
0.0,1.01,12.0,-0.001963691367352083
0.0,1.01,13.0,0.0038432276167036372
0.0,1.01,14.0,-0.0010208885688939712
0.0,1.01,15.0,7.327966739870129e-06
0.0,1.01,16.0,0.00893820811168855
0.0,1.01,17.0,0.012540967020168773
0.0,1.01,18.0,-0.004463427237648976
0.0,1.01,19.0,0.0005149838894885628
0.0,1.01,20.0,0.0024836612068720454
0.0,1.01,21.0,-1.4486396278934333e-06
0.0,2.01,0.0,0.029537689492186603
0.0,2.01,1.0,0.00015636897032086927
0.0,2.01,2.0,0.003599096322345896
0.0,2.01,3.0,-1.9600916058293283e-07
0.0,2.01,4.0,0.0015129695611509897
0.0,2.01,5.0,0.04850069400702964
0.0,2.01,6.0,-0.005027302436883568
0.0,2.01,7.0,0.033193591771084635
0.0,2.01,8.0,-4.984654212482342e-06
0.0,2.01,9.0,-0.0035861180472962217
0.0,2.01,10.0,0.29153589259734997
0.0,2.01,11.0,5.998059243728093e-09
